LSOA_code,all,G1,G2,G3,G4
E01003329,1648,796,418,74,360
E01003330,1594,635,566,53,340
E01003331,1525,659,437,117,312
E01003332,1595,643,518,68,366
E01003333,1530,677,488,80,285
E01003334,1779,634,552,87,506
E01003335,1514,614,544,77,279
E01003336,1520,364,815,70,271
E01003337,1421,266,796,77,282
E01003338,2028,434,922,103,569
E01003339,1688,581,658,54,395
E01003340,2065,934,323,97,711
E01003341,1390,755,276,35,324
E01003342,1699,719,467,78,435
E01003343,1453,699,390,31,333
E01003344,1674,723,470,47,434
E01003345,1961,753,625,84,499
E01003346,1666,622,686,128,230
E01003347,1747,431,910,146,260
E01003348,1790,487,721,222,360
E01003349,1541,594,522,68,357
E01003350,1323,367,593,116,247
E01003351,1689,645,620,85,339
E01003352,2286,654,871,217,544
E01003353,1785,525,581,228,451
E01003354,2049,520,1026,150,353
E01032564,1299,515,460,91,233
E01032565,1456,596,416,139,305
E01032579,2152,663,737,200,552
E01033320,1566,587,422,135,422
E01033322,1257,383,405,107,362
E01033324,1541,716,448,66,311
E01033325,1364,380,163,225,596
E01033327,2208,681,453,179,895
E01033341,1320,379,403,102,436
E01034387,1600,431,130,138,901
E01034388,1278,316,203,121,638
E01034389,1672,369,598,130,575
E01034390,1505,563,414,109,419
E01034391,1629,624,465,108,432
E01034392,1732,485,446,139,662
E01034393,1087,284,131,150,522
E01034394,1243,298,133,170,642
E01034395,1696,298,753,188,457
E01003355,1775,812,59,193,711
E01003356,1843,969,104,196,574
E01003357,1872,626,388,321,537
E01003358,1788,813,90,239,646
E01003359,1754,894,124,163,573
E01003360,1787,972,84,146,585
E01003361,1666,740,151,272,503
E01003362,1386,783,48,160,395
E01003363,1692,922,97,230,443
E01003364,1817,1030,112,239,436
E01003365,1486,681,46,260,499
E01003366,1736,729,146,217,644
E01003368,1676,519,246,353,558
E01003369,1642,722,161,164,595
E01003370,2006,798,197,287,724
E01003371,1554,717,162,172,503
E01003372,1701,633,344,250,474
E01003373,1551,504,440,277,330
E01003374,1806,593,402,326,485
E01003375,1775,689,295,311,480
E01003376,1569,575,309,220,465
E01003377,1650,480,543,278,349
E01003378,2242,693,507,356,686
E01003379,2023,504,533,428,558
E01003380,1741,876,81,231,553
E01003381,1570,866,71,129,504
E01003382,1787,938,53,201,595
E01003383,1646,731,46,213,656
E01003384,1688,791,94,165,638
E01003385,1638,839,31,215,553
E01003386,2258,412,441,667,738
E01003387,2095,608,583,329,575
E01003388,1726,435,408,372,511
E01003389,1793,447,366,406,574
E01003390,1779,272,599,470,438
E01003391,1316,355,546,225,190
E01003392,1423,349,228,343,503
E01003393,1622,453,212,354,603
E01003394,2060,471,314,574,701
E01003395,1630,359,366,451,454
E01003396,1505,499,239,355,412
E01003397,1528,461,268,341,458
E01003398,1915,467,394,420,634
E01003399,1406,651,68,189,498
E01003400,1461,713,54,140,554
E01003401,1405,589,55,248,513
E01003402,1484,670,57,213,544
E01003403,1477,882,28,113,454
E01003404,1825,859,66,272,628
E01003405,2430,653,482,518,777
E01003406,1686,575,330,232,549
E01003407,1944,529,233,315,867
E01003408,1941,712,194,241,794
E01003409,1803,461,284,570,488
E01003410,1642,483,281,285,593
E01003411,2033,558,525,288,662
E01003412,1749,442,529,304,474
E01003413,2078,420,574,373,711
E01003414,1718,380,427,415,496
E01003415,2382,508,597,524,753
E01003416,1590,401,347,341,501
E01003417,1589,1061,62,148,318
E01003418,1439,1005,87,134,213
E01003419,1826,1009,180,232,405
E01003420,1480,872,73,271,264
E01003421,1595,803,118,232,442
E01003422,1467,827,98,214,328
E01003423,1644,825,48,158,613
E01003424,1531,963,37,151,380
E01003425,1488,820,65,201,402
E01003426,1753,632,108,409,604
E01003427,1977,505,129,600,743
E01003428,1524,837,82,140,465
E01003429,1625,422,525,308,370
E01003430,1682,324,862,193,303
E01003431,1712,447,669,255,341
E01003432,1700,533,552,292,323
E01003433,1602,325,629,258,390
E01003434,1554,370,420,358,406
E01003435,2132,625,662,311,534
E01003436,1737,679,234,320,504
E01003437,2042,741,191,468,642
E01003438,1832,808,184,388,452
E01003439,1595,519,188,306,582
E01003440,1672,573,306,332,461
E01003441,1894,637,425,364,468
E01003442,1681,889,60,184,548
E01003443,1645,1010,30,132,473
E01003444,1618,933,44,133,508
E01003445,1814,936,95,257,526
E01003446,1960,848,131,270,711
E01003447,1600,704,181,205,510
E01003448,2304,866,244,456,738
E01003449,1879,592,185,611,491
E01003450,1794,840,228,311,415
E01003451,1938,926,266,350,396
E01003452,2226,913,410,362,541
E01003453,1837,716,142,412,567
E01003454,1366,723,63,163,417
E01003455,1672,752,179,148,593
E01003456,1605,757,117,172,559
E01003457,1631,901,30,143,557
E01003458,1755,980,82,147,546
E01003459,2180,1052,212,172,744
E01003460,1407,951,33,79,344
E01003461,1447,915,28,79,425
E01003462,1413,862,40,105,406
E01003463,1505,711,52,280,462
E01003464,1393,741,45,184,423
E01003465,1315,791,18,107,399
E01003466,1707,917,97,224,469
E01003467,1763,985,100,200,478
E01003468,1757,1091,83,167,416
E01003469,1651,538,106,471,536
E01003470,1992,750,136,566,540
E01003471,1728,826,154,241,507
E01003472,1351,876,21,85,369
E01003473,1473,780,53,132,508
E01003474,1357,834,22,82,419
E01003476,1338,690,150,162,336
E01003477,1589,904,60,137,488
E01003478,1904,1120,54,140,590
E01034578,1089,493,125,90,381
E01034579,1880,764,211,210,695
E01034580,1481,449,201,226,605
E01034581,1516,660,148,204,504
E01003479,1536,405,291,120,720
E01003480,2014,555,349,278,832
E01003481,1472,364,292,157,659
E01003483,1650,320,372,332,626
E01003484,1799,320,232,259,988
E01003485,1698,282,298,176,942
E01003486,1209,273,402,142,392
E01003487,1347,298,390,160,499
E01003488,1978,244,452,435,847
E01003489,3000,308,713,706,1273
E01003490,1994,161,238,855,740
E01003491,1980,95,216,842,827
E01003492,2035,166,247,800,822
E01003494,2115,266,329,606,914
E01003495,2079,420,263,572,824
E01003496,1344,185,465,140,554
E01003497,1650,527,395,133,595
E01003498,1877,384,566,202,725
E01003499,2373,482,664,291,936
E01003500,2054,484,576,236,758
E01003501,2348,426,657,291,974
E01003502,2682,369,1008,271,1034
E01003503,2890,537,833,325,1195
E01003506,1423,334,500,104,485
E01003507,2261,449,554,276,982
E01003508,2562,561,626,241,1134
E01003509,2062,735,388,117,822
E01003511,1912,438,637,134,703
E01003512,1981,498,595,149,739
E01003513,1564,301,343,103,817
E01003514,1662,436,567,89,570
E01003515,2115,426,759,164,766
E01003516,1882,408,692,175,607
E01003517,1880,471,718,150,541
E01003518,1637,338,342,160,797
E01003519,1612,263,424,190,735
E01003520,1988,91,163,980,754
E01003521,2173,164,142,1059,808
E01003522,1854,107,140,928,679
E01003523,2469,267,299,704,1199
E01003524,1929,134,223,817,755
E01003525,2082,100,185,1101,696
E01003526,1885,159,199,912,615
E01003527,1828,337,195,605,691
E01003528,1352,75,293,458,526
E01003529,2426,64,121,1638,603
E01003530,1891,132,108,1052,599
E01003531,2252,105,208,1341,598
E01003532,2305,73,140,1477,615
E01003533,2316,115,398,1189,614
E01003534,2326,78,247,1161,840
E01003535,1857,413,475,301,668
E01003536,2127,284,366,589,888
E01003537,2159,376,307,648,828
E01003538,2136,379,467,414,876
E01003539,2518,324,448,575,1171
E01003540,2022,373,484,495,670
E01003541,2021,307,405,379,930
E01003542,2233,246,653,524,810
E01003543,2320,608,439,377,896
E01003544,1804,365,427,265,747
E01003545,1752,329,493,233,697
E01003546,1788,284,479,283,742
E01003547,1951,732,266,263,690
E01003548,2263,456,523,308,976
E01003549,2120,382,502,266,970
E01003550,1777,338,482,254,703
E01003551,1833,273,431,235,894
E01003552,1595,207,268,312,808
E01003553,2026,298,543,280,905
E01003554,1902,398,311,298,895
E01003555,1887,207,386,721,573
E01003556,1970,199,443,421,907
E01003557,1954,230,401,326,997
E01003558,1709,129,266,553,761
E01003559,2397,559,487,261,1090
E01003560,1667,84,149,785,649
E01003561,1713,75,196,846,596
E01003562,2096,63,164,1168,701
E01003563,2622,128,461,1324,709
E01003564,2372,153,240,1078,901
E01003565,2090,102,338,1021,629
E01003566,1963,70,140,870,883
E01003567,1944,101,225,825,793
E01003568,2590,117,184,1391,898
E01003569,2467,77,124,1159,1107
E01003570,1901,135,212,712,842
E01003571,2273,120,180,1127,846
E01003572,1684,85,161,771,667
E01003573,2329,82,197,1339,711
E01003574,2538,157,337,1040,1004
E01003575,1655,130,197,502,826
E01003576,1801,176,443,360,822
E01003577,2388,189,738,445,1016
E01003578,2002,166,313,458,1065
E01003579,1984,109,239,717,919
E01003580,2006,186,483,587,750
E01003581,1798,111,267,532,888
E01003582,1598,148,351,392,707
E01003583,2095,110,415,638,932
E01003584,1902,392,254,448,808
E01003585,1631,77,140,418,996
E01003586,1834,128,214,595,897
E01003587,2488,235,374,682,1197
E01003588,1560,70,180,620,690
E01003589,1847,111,142,912,682
E01003590,1609,333,385,268,623
E01003591,2258,165,394,524,1175
E01003592,1886,304,365,422,795
E01003593,1512,271,394,180,667
E01003594,1822,232,471,348,771
E01003595,1802,294,470,327,711
E01003596,1713,235,362,389,727
E01003597,2182,168,434,850,730
E01003598,1893,245,614,282,752
E01003599,1644,144,265,378,857
E01003600,1639,235,434,233,737
E01003601,2202,458,542,303,899
E01003602,2189,282,595,362,950
E01003603,1950,318,369,467,796
E01003604,2290,424,544,346,976
E01003605,2085,242,453,547,843
E01003607,1890,246,385,344,915
E01003608,2030,385,323,380,942
E01003611,1969,313,902,144,610
E01003615,1703,310,399,288,706
E01003616,1839,305,423,164,947
E01003618,2258,468,371,254,1165
E01003619,2486,430,709,291,1056
E01003621,1654,139,167,744,604
E01003622,1821,152,313,659,697
E01003623,1757,216,277,524,740
E01003624,1687,240,260,432,755
E01003625,1682,164,158,695,665
E01003626,1684,173,80,898,533
E01003627,1527,73,123,832,499
E01003628,1689,114,70,861,644
E01003629,1949,121,81,980,767
E01003630,1894,248,560,276,810
E01003631,1867,374,553,213,727
E01003632,2427,436,426,458,1107
E01003633,1859,266,695,201,697
E01003634,1749,274,487,245,743
E01003635,1830,391,421,245,773
E01003636,2200,328,786,185,901
E01003637,1884,379,359,262,884
E01033579,1882,479,290,253,860
E01033580,1407,320,129,253,705
E01033581,1926,417,646,164,699
E01033582,1449,264,238,179,768
E01033584,1696,380,637,74,605
E01033586,2099,506,499,258,836
E01034199,1813,296,585,233,699
E01034200,1575,225,269,235,846
E01034201,1443,133,226,362,722
E01034202,1639,221,421,340,657
E01034203,1358,161,179,500,518
E01034204,1993,179,221,689,904
E01034205,1556,257,361,166,772
E01034206,1761,269,509,252,731
E01034207,1530,329,228,299,674
E01034208,1948,448,679,233,588
E01034209,1470,207,210,319,734
E01034210,1542,317,255,298,672
E01034211,1446,247,134,285,780
E01034212,1928,345,268,532,783
E01034213,1786,483,335,259,709
E01034214,1557,459,221,191,686
E01034215,1529,384,340,209,596
E01034216,1698,456,362,218,662
E01034217,2041,618,253,253,917
E01034218,1819,348,419,259,793
E01034219,1887,494,316,274,803
E01034220,1238,291,85,202,660
E01034221,1777,292,368,293,824
E01034222,1522,303,307,226,686
E01034223,1372,323,300,158,591
E01034224,1749,334,621,211,583
E01034225,1498,391,468,204,435
E01034226,1416,261,303,272,580
E01034227,1577,184,661,169,563
E01034228,1345,282,178,306,579
E01034229,1408,312,349,146,601
E01034230,1236,285,134,214,603
E01034231,1351,290,160,331,570
E01003638,1906,443,118,784,561
E01003639,2258,468,185,832,773
E01003640,1956,439,189,798,530
E01003641,2029,242,196,959,632
E01003642,1772,307,165,654,646
E01003643,2273,405,101,1006,761
E01003644,1651,207,131,760,553
E01003645,2793,389,216,1347,841
E01003646,1915,218,129,760,808
E01003647,1978,215,115,897,751
E01003648,1513,424,78,559,452
E01003649,1670,243,116,765,546
E01003650,1780,371,104,698,607
E01003651,1517,237,67,744,469
E01003652,1616,226,55,668,667
E01003653,2158,224,169,900,865
E01003654,1699,661,214,254,570
E01003655,1571,804,113,191,463
E01003656,1565,812,176,136,441
E01003657,2156,1106,220,262,568
E01003658,1723,673,257,189,604
E01003659,1756,753,230,316,457
E01003660,1779,1049,106,240,384
E01003661,2226,431,331,652,812
E01003662,2140,364,332,632,812
E01003663,1957,520,222,720,495
E01003664,1913,444,290,530,649
E01003665,1711,367,275,645,424
E01003666,2905,462,697,801,945
E01003668,1714,881,99,243,491
E01003669,1556,933,111,173,339
E01003670,1537,831,134,250,322
E01003671,1557,901,116,266,274
E01003672,1702,681,193,302,526
E01003673,1917,900,155,264,598
E01003674,2424,961,170,519,774
E01003675,1727,152,81,782,712
E01003676,1944,158,72,998,716
E01003677,1814,269,80,878,587
E01003678,1640,212,81,855,492
E01003679,1761,204,64,1024,469
E01003680,1667,256,76,912,423
E01003681,2015,325,204,858,628
E01003682,1863,169,72,1064,558
E01003683,2185,151,233,1173,628
E01003684,1869,98,178,1076,517
E01003685,1925,78,185,1155,507
E01003686,2023,95,142,1260,526
E01003688,1841,70,272,987,512
E01003689,2231,127,179,1273,652
E01003690,2154,318,98,1056,682
E01003691,1608,128,171,780,529
E01003692,1644,187,96,801,560
E01003693,1699,124,100,931,544
E01003694,1469,141,93,900,335
E01003695,1522,173,115,703,531
E01003696,1786,230,132,779,645
E01003697,1732,119,102,891,620
E01003698,1528,617,156,363,392
E01003699,1554,633,121,302,498
E01003700,2518,864,169,703,782
E01003701,2051,438,220,750,643
E01003702,2254,746,215,508,785
E01003703,2661,1162,339,585,575
E01003704,2034,642,240,405,747
E01003705,2416,683,192,708,833
E01003706,1704,498,183,572,451
E01003707,1531,343,180,640,368
E01003708,2062,513,373,521,655
E01003709,1776,467,125,752,432
E01003710,1518,378,64,751,325
E01003711,1913,530,133,670,580
E01003712,1500,377,312,424,387
E01003713,1882,154,162,914,652
E01003714,2427,226,215,1277,709
E01003715,2205,154,162,1206,683
E01003716,1814,245,173,887,509
E01003718,2006,204,210,880,712
E01003719,2398,220,198,1029,951
E01003720,1918,802,220,293,603
E01003721,1901,631,227,362,681
E01003722,2413,854,396,501,662
E01003723,1917,878,229,267,543
E01003724,1482,587,163,265,467
E01003725,1763,831,227,173,532
E01003726,2534,966,424,510,634
E01003727,1780,816,221,251,492
E01003729,1772,96,140,1001,535
E01003730,1841,88,171,947,635
E01003731,1419,85,167,774,393
E01003732,1825,177,496,486,666
E01003733,1839,112,188,1100,439
E01003734,1839,126,172,957,584
E01003735,2107,174,549,660,724
E01003736,2040,93,258,800,889
E01003737,2969,201,105,2107,556
E01003738,2375,244,146,1259,726
E01003739,2399,246,237,1215,701
E01003740,2227,219,186,1220,602
E01003741,2050,371,201,798,680
E01003742,2375,180,244,1179,772
E01003743,1902,164,175,1010,553
E01003744,1449,876,74,215,284
E01003745,1412,728,55,347,282
E01003746,1616,970,87,209,350
E01003747,1360,771,56,258,275
E01003748,1634,904,123,239,368
E01003749,1761,814,112,254,581
E01003750,1908,1008,230,192,478
E01003751,2273,232,200,954,887
E01003752,2775,318,198,1446,813
E01003753,1986,194,123,987,682
E01003754,1721,186,136,893,506
E01003755,2418,183,160,1402,673
E01003756,2494,200,260,1311,723
E01003757,2138,209,267,946,716
E01003759,1590,773,56,332,429
E01003760,1895,696,264,307,628
E01003761,1827,404,497,195,731
E01003762,1730,874,223,173,460
E01003763,2000,510,279,674,537
E01003764,2107,954,204,303,646
E01003765,1935,814,161,333,627
E01003766,2173,186,137,998,852
E01003767,2206,159,203,1003,841
E01003768,1928,187,160,937,644
E01003769,1874,145,221,873,635
E01003770,2881,336,352,1044,1149
E01003771,1793,178,213,757,645
E01003772,1813,182,144,848,639
E01003773,1823,254,220,762,587
E01003774,1931,1096,159,190,486
E01003775,1661,662,83,428,488
E01003776,1743,834,181,213,515
E01003777,1818,979,105,233,501
E01003778,1951,951,118,305,577
E01003779,1658,877,127,173,481
E01003780,1563,503,46,664,350
E01003781,2022,209,326,884,603
E01003782,1734,100,108,951,575
E01003783,2532,223,354,1049,906
E01003784,2014,170,192,994,658
E01003785,2045,137,164,1009,735
E01003786,1637,225,127,691,594
E01003787,1650,155,119,912,464
E01003788,1834,183,171,845,635
E01003789,1431,693,76,317,345
E01003790,1496,734,172,209,381
E01003791,1507,831,103,213,360
E01003792,1423,809,105,201,308
E01003793,1584,649,244,200,491
E01003794,1546,854,112,214,366
E01003795,1237,709,68,207,253
E01003796,1585,771,175,225,414
E01032581,1934,445,381,497,611
E01033589,1952,76,215,1032,629
E01033590,1252,174,316,299,463
E01033591,2978,289,334,1212,1143
E01033592,1987,370,329,726,562
E01034480,1352,106,250,417,579
E01034481,1706,128,460,591,527
E01034482,1088,70,168,610,240
E01034483,1421,96,457,463,405
E01034484,1713,110,168,824,611
E01003797,1428,988,8,65,367
E01003798,1403,923,46,39,395
E01003799,1574,1040,20,54,460
E01003800,1504,913,75,93,423
E01003801,1280,695,28,72,485
E01003802,1392,633,44,143,572
E01003803,1559,798,116,138,507
E01003804,1899,1121,44,102,632
E01003805,1727,1243,19,36,429
E01003806,1469,1037,18,30,384
E01003807,1971,1142,90,104,635
E01003808,1892,1370,28,49,445
E01003809,1711,1197,29,90,395
E01003810,1626,1237,33,72,284
E01003811,1840,1383,46,76,335
E01003812,1856,1277,32,95,452
E01003813,1621,1251,43,97,230
E01003814,1788,1240,48,74,426
E01003815,1991,1420,83,84,404
E01003816,1732,1008,31,68,625
E01003817,1984,1111,78,153,642
E01003818,1610,892,69,111,538
E01003819,1769,1039,94,121,515
E01003820,2032,1201,74,125,632
E01003821,1691,773,53,131,734
E01003822,1475,1100,15,105,255
E01003823,1708,1239,32,117,320
E01003824,1639,1239,30,103,267
E01003825,1775,1374,33,80,288
E01003826,1791,1207,98,119,367
E01003827,1940,1320,74,128,418
E01003828,1532,1063,20,130,319
E01003829,1689,1073,105,134,377
E01003830,1861,1196,62,198,405
E01003831,1692,991,104,198,399
E01003832,1481,921,113,133,314
E01003833,1471,884,104,86,397
E01003834,1592,1031,36,71,454
E01003835,1644,1261,19,84,280
E01003836,1380,1009,59,60,252
E01003837,2058,1422,63,93,480
E01003838,1790,1238,48,73,431
E01003839,2286,1493,117,141,535
E01003840,1824,537,59,734,494
E01003841,2162,802,300,462,598
E01003842,1709,1026,110,189,384
E01003843,2215,1044,110,555,506
E01003844,1456,918,63,223,252
E01003845,1702,919,43,401,339
E01003846,1707,1102,24,115,466
E01003847,1699,956,32,135,576
E01003848,1901,1049,88,128,636
E01003849,1531,993,57,70,411
E01003851,1599,1107,27,46,419
E01003852,1355,798,41,84,432
E01003853,1438,984,47,69,338
E01003854,1422,986,44,32,360
E01003855,1928,1123,149,117,539
E01003856,1688,1092,64,74,458
E01003857,1883,1220,32,93,538
E01003858,1659,1185,17,37,420
E01003859,1624,1105,33,77,409
E01003860,1709,1078,43,68,520
E01003861,1960,1015,75,144,726
E01003862,1924,994,138,145,647
E01003863,1452,856,57,87,452
E01003864,1462,835,39,114,474
E01003865,1443,846,65,110,422
E01003866,1691,1217,15,65,394
E01003867,1599,903,75,205,416
E01003868,1569,1087,22,48,412
E01003869,1655,1008,33,120,494
E01003870,2104,1269,74,116,645
E01003871,1766,1159,45,70,492
E01003872,1569,929,45,97,498
E01003873,1628,1012,37,111,468
E01003874,1522,849,44,87,542
E01003875,1675,848,30,169,628
E01003876,1868,1016,73,102,677
E01003877,1495,851,27,68,549
E01003878,1466,879,57,113,417
E01003879,1420,747,25,87,561
E01003880,1560,1123,29,80,328
E01003881,1766,1246,90,66,364
E01003882,2004,1356,30,102,516
E01003883,2021,1495,60,90,376
E01003884,1732,1272,34,86,340
E01003885,1547,1089,43,76,339
E01003886,1648,1193,48,59,348
E01003887,1795,1325,30,47,393
E01003888,2047,1448,78,79,442
E01003889,1667,1246,32,49,340
E01003890,1675,1223,42,67,343
E01003891,1749,1297,47,42,363
E01003892,2089,1202,49,105,733
E01003893,1624,948,22,71,583
E01003894,1658,1080,21,51,506
E01003895,1773,1177,85,59,452
E01003896,1879,1115,97,61,606
E01003897,1961,1202,70,101,588
E01003898,1696,1201,49,73,373
E01003899,1479,967,42,108,362
E01003900,1676,1073,69,95,439
E01003901,1785,1238,62,92,393
E01003902,1373,826,50,158,339
E01003903,1657,933,63,221,440
E01003904,1631,1079,53,103,396
E01003905,1277,801,50,145,281
E01003906,1707,1046,65,144,452
E01003907,1670,953,92,244,381
E01003908,1813,1032,53,275,453
E01003909,1632,936,72,238,386
E01003910,1658,1023,21,226,388
E01033570,1922,657,112,282,871
E01033571,1499,946,55,78,420
E01003911,2080,555,866,143,516
E01003912,1958,328,1047,65,518
E01003913,2048,911,351,148,638
E01003914,1854,943,373,53,485
E01003915,1846,559,813,62,412
E01003916,2408,764,774,120,750
E01003917,1880,682,590,83,525
E01003918,1463,411,642,50,360
E01003919,1562,554,449,89,470
E01003920,2110,399,1012,100,599
E01003921,1922,589,645,103,585
E01003922,2240,561,939,114,626
E01003923,1639,625,453,55,506
E01003924,2097,272,1035,182,608
E01003925,2030,599,798,62,571
E01003926,1399,266,720,27,386
E01003929,2003,778,330,138,757
E01003930,1965,637,454,160,714
E01003932,1547,392,483,65,607
E01003933,2372,774,400,129,1069
E01003934,1946,681,232,176,857
E01003935,1286,432,215,164,475
E01003936,1664,705,105,220,634
E01003937,1537,421,249,161,706
E01003938,1824,438,523,280,583
E01003939,1979,500,374,278,827
E01003940,1588,380,560,123,525
E01003941,1994,679,405,139,771
E01003942,1887,339,627,168,753
E01003943,1494,266,596,106,526
E01003945,1730,899,309,117,405
E01003946,1899,846,355,118,580
E01003947,1610,357,885,42,326
E01003948,1752,871,295,73,513
E01003949,1877,981,299,126,471
E01003950,1988,682,678,108,520
E01003951,1483,773,149,124,437
E01003952,1654,952,256,56,390
E01003953,2015,1182,239,81,513
E01003954,1597,984,204,44,365
E01003955,1885,1057,288,56,484
E01003956,1841,1048,214,55,524
E01003957,1796,1062,220,58,456
E01003958,1930,986,292,83,569
E01003960,1770,700,399,106,565
E01003961,2094,478,862,106,648
E01003963,1717,378,720,69,550
E01003966,2136,461,697,64,914
E01003969,2468,715,685,122,946
E01003971,1430,182,796,39,413
E01003972,1462,427,562,56,417
E01003973,1648,467,619,62,500
E01003975,1773,571,641,94,467
E01003976,2388,864,580,121,823
E01003977,1874,660,460,86,668
E01003979,1981,712,479,103,687
E01003980,2005,633,696,67,609
E01003981,1509,491,346,125,547
E01003983,1866,265,1110,122,369
E01003984,2293,778,832,81,602
E01003986,1585,531,485,91,478
E01003987,1839,728,548,83,480
E01003988,2016,446,939,104,527
E01003989,2263,444,1007,194,618
E01003990,2304,394,1330,86,494
E01003991,1276,343,425,119,389
E01003992,1585,352,693,50,490
E01003993,2025,316,1109,84,516
E01003994,1834,591,477,98,668
E01003995,1376,465,489,50,372
E01003997,1292,434,431,45,382
E01003998,1421,655,305,36,425
E01003999,1500,450,595,57,398
E01004000,1950,772,691,53,434
E01004001,1766,679,763,39,285
E01004002,1705,954,352,47,352
E01004003,1819,455,858,68,438
E01004004,2630,911,946,93,680
E01004005,2325,682,1062,83,498
E01004006,1865,819,562,117,367
E01004007,1448,209,893,67,279
E01004008,2090,392,1141,105,452
E01004010,1509,305,598,81,525
E01004011,2119,296,1194,115,514
E01004012,2347,432,1103,106,706
E01004013,1681,325,870,92,394
E01004014,2125,309,1259,37,520
E01004015,1805,1144,288,37,336
E01004016,2584,1514,519,54,497
E01004017,1645,950,221,69,405
E01004018,1898,1142,222,47,487
E01004019,2124,873,714,63,474
E01004020,1750,549,807,59,335
E01004021,2118,1240,290,62,526
E01004023,1653,661,262,63,667
E01004024,1963,718,564,49,632
E01004028,2420,810,653,165,792
E01004029,1989,649,238,166,936
E01004030,1492,718,357,51,366
E01004031,2607,887,430,179,1111
E01004032,1495,503,73,185,734
E01004033,2408,696,590,134,988
E01004034,1604,547,420,79,558
E01004035,1434,564,345,67,458
E01004036,2115,551,717,105,742
E01004037,2029,565,576,128,760
E01004038,2394,750,718,130,796
E01004039,1541,414,341,121,665
E01004040,1885,352,941,132,460
E01004041,1631,478,519,44,590
E01004042,1955,882,455,81,537
E01004043,1349,685,173,73,418
E01004044,1441,512,516,62,351
E01004045,1588,346,839,80,323
E01004046,1563,888,280,48,347
E01004047,1648,366,764,130,388
E01004048,1637,655,381,151,450
E01004049,1342,339,609,99,295
E01004050,1386,763,184,55,384
E01004051,1289,711,137,113,328
E01004052,1754,990,293,69,402
E01004053,1880,785,112,166,817
E01004054,1523,676,122,92,633
E01004055,1331,675,264,38,354
E01004056,2311,927,325,167,892
E01004057,2235,748,343,171,973
E01004058,1681,630,86,117,848
E01004059,2077,744,219,158,956
E01004060,1966,650,507,98,711
E01004061,1662,921,310,48,383
E01004062,2215,855,711,100,549
E01004063,1882,1008,394,73,407
E01004064,1937,783,676,46,432
E01004065,1503,873,280,40,310
E01004066,2093,765,759,70,499
E01004067,2206,465,927,164,650
E01004068,1909,610,916,83,300
E01004069,1295,862,48,99,286
E01004070,1954,1167,251,63,473
E01004071,1524,755,319,91,359
E01004072,1678,1116,132,50,380
E01004073,1900,1201,147,54,498
E01004074,1702,1174,98,71,359
E01004075,1720,1191,95,75,359
E01032583,2041,629,481,135,796
E01032584,1337,430,353,80,474
E01032637,1045,394,41,109,501
E01032638,1102,533,43,77,449
E01032639,1918,632,291,117,878
E01032640,1035,486,30,127,392
E01032646,1513,620,187,115,591
E01032719,1443,328,356,88,671
E01032803,1512,517,192,166,637
E01032834,1030,507,32,99,392
E01033867,1545,597,258,103,587
E01033868,1412,418,128,162,704
E01033869,1472,534,433,87,418
E01033870,1773,636,358,136,643
E01033871,1502,619,313,54,516
E01033872,1297,494,327,56,420
E01033873,1771,278,576,109,808
E01033874,1158,385,101,78,594
E01033875,1324,374,434,55,461
E01033876,1251,447,167,68,569
E01033877,1550,517,446,97,490
E01033878,1107,270,425,37,375
E01033879,2549,375,1458,102,614
E01033880,2125,400,582,71,1072
E01033881,1890,480,802,92,516
E01033882,1403,510,385,98,410
E01033883,1598,458,747,59,334
E01033884,1108,349,148,111,500
E01033885,1335,445,366,88,436
E01004076,1628,884,231,235,278
E01004077,1632,956,203,238,235
E01004078,1765,1089,194,176,306
E01004079,1392,874,116,230,172
E01004080,1391,705,172,302,212
E01004081,1637,974,142,270,251
E01004082,1389,700,159,319,211
E01004083,1503,933,233,138,199
E01004084,1451,762,72,382,235
E01004085,1602,766,154,430,252
E01004086,2014,792,232,640,350
E01004087,1573,805,94,431,243
E01004088,1935,1227,322,139,247
E01004089,1344,676,254,148,266
E01004090,1338,675,208,148,307
E01004091,1280,856,45,219,160
E01004092,1498,790,94,318,296
E01004093,1723,804,62,511,346
E01004094,1870,1089,130,245,406
E01004095,1565,855,59,348,303
E01004096,1560,756,118,214,472
E01004097,1657,1157,93,155,252
E01004098,1294,946,40,92,216
E01004099,1612,1106,125,69,312
E01004100,1526,1018,93,157,258
E01004101,1405,917,65,182,241
E01004102,1519,1075,49,98,297
E01004103,1776,1010,152,175,439
E01004104,1567,1155,62,119,231
E01004105,1870,1243,114,221,292
E01004106,1633,1125,55,262,191
E01004107,1618,1111,95,172,240
E01004108,1974,1270,117,288,299
E01004109,1715,1145,233,156,181
E01004110,2055,1329,102,250,374
E01004111,1689,1147,42,233,267
E01004112,1663,1145,61,188,269
E01004114,1776,1052,44,397,283
E01004115,1840,1122,90,316,312
E01004116,1584,1082,29,218,255
E01004117,1430,1049,25,108,248
E01004118,1805,1032,106,317,350
E01004119,1437,998,45,210,184
E01004120,1515,1133,26,157,199
E01004121,1591,966,63,239,323
E01004122,1391,920,34,197,240
E01004123,2278,951,261,507,559
E01004124,2004,1080,179,321,424
E01004125,1609,962,121,244,282
E01004126,1566,920,163,217,266
E01004127,1844,1103,124,288,329
E01004128,1449,858,148,190,253
E01004129,1889,991,198,334,366
