LSOA21CD,LSOA21NM,LSOA21NMW,BNG_E,BNG_N,LAT,LONG,GlobalID,all,G1,G2,G3,G4,weighted_density_all,weighted_density_G1,weighted_density_G2,weighted_density_G3,weighted_density_G4,local_d_index,local_q_G1,local_q_G2,local_q_G3,local_q_G4,local_p_G1_G2,local_p_G1_G3,local_p_G1_G4,local_p_G2_G1,local_p_G2_G3,local_p_G2_G4,local_p_G3_G1,local_p_G3_G2,local_p_G3_G4,local_p_G4_G1,local_p_G4_G2,local_p_G4_G3
E01003900,Richmond upon Thames 015C,NA,514348,171995,51.4354,-0.35633,f5eb2ae0-48bd-4cb9-92bb-d528ac68d743,1223,547,282,286,108,1209.5502339330853,655.3172783987505,279.75288468115,200.30989531348683,74.17017553969815,3.273759498152554e-5,1.0940571749317085e-4,4.385378005753448e-5,3.145961348898627e-5,9.0537371910224e-6,4.670495663430665e-5,3.344188920411617e-5,1.2382767155694423e-5,1.0272687564081907e-4,3.140037716657477e-5,1.1626841913190153e-5,1.0292066829157307e-4,4.393650953051725e-5,1.1648775769351933e-5,7.99926705334921e-5,3.414861941344458e-5,2.4451245203792865e-5
E01003901,Richmond upon Thames 015D,NA,514204,172965,51.4442,-0.35809,73ce14f3-2bbf-4477-8929-9e1d930b0b1a,1220,688,294,186,52,1202.3939563255599,617.2886537564511,288.0955666005741,215.43012164873483,81.57961431979987,2.7227065432938956e-5,1.3039319626678713e-4,4.736356491695577e-5,2.2135097614221404e-5,4.823218514918857e-6,6.085597318327077e-5,4.5506461139336536e-5,1.7232499895530915e-5,1.0148365547474428e-4,3.5417200869057725e-5,1.3411873720684865e-5,6.342541378373031e-5,2.960135490860492e-5,8.382173822673091e-6,3.649585853858146e-5,1.7033028195582873e-5,1.2736840693241811e-05
E01003902,Richmond upon Thames 015E,NA,514040,172587,51.4408,-0.36057,729d9ade-a8ba-4e13-8a97-b97e78f68904,968,506,256,158,48,1194.298567821012,594.7230006758934,288.1532917708191,226.85129408754077,84.57098128675865,1.865562371877416e-5,9.302021168387979e-5,4.1529614629523385e-5,1.99339925586554e-5,4.64674057660683e-6,4.5069856332218445e-5,3.548165342992164e-5,1.3227688474579287e-5,8.571346479368876e-5,3.2694566019940576e-5,1.2188652227763291e-5,5.2259802694180834e-5,2.532075294970532e-5,7.431464380352514e-6,3.2676970954276165e-5,1.5832541762926625e-5,1.2464312191413452e-5
E01003903,Richmond upon Thames 015F,NA,513465,172215,51.4376,-0.36895,f7cbd9c9-c806-4c67-bc75-28692ffbdb30,1153,501,321,241,90,1243.7331685652528,523.3398548085086,313.9070159992579,297.11474846525294,109.37154929223324,6.657141856684654e-6,7.782503096042047e-5,5.4473602900484065e-5,3.824044096393559e-5,1.0819778953517278e-5,4.66806091956715e-5,4.4183458006588486e-5,1.6264467786371273e-5,9.081736304008916e-5,5.155957018753495e-5,1.8979704310813866e-5,6.735696199954831e-5,4.040170599235214e-5,1.4076770996553014e-5,5.1772344665835245e-5,3.1053821099262505e-5,2.9392615566178223e-5
E01003904,Richmond upon Thames 015G,NA,514763,173149,51.4457,-0.34999,935f08e0-2cd0-4556-b31c-2bc3350bcde3,1143,638,255,179,71,1226.9900237011357,684.2101141580445,281.5220244921744,189.3571358850694,71.90074916584727,3.4585713507270216e-5,1.3133912541755732e-4,3.9338589847606924e-5,1.8348582997691364e-5,5.6878674079697666e-6,5.404020741213653e-5,3.6348484338502334e-5,1.3801873601254942e-5,9.560836705049987e-5,2.645989320635686e-5,1.0047079216175344e-5,6.62995139254145e-5,2.7279300607968582e-5,6.967135711571355e-6,5.412595075395075e-5,2.2270420910931216e-5,1.497951404070738e-5
E01003905,Richmond upon Thames 010A,NA,514801,174249,51.4556,-0.34908,eb8d4a14-dfe4-4fa1-b872-a5708810a0b6,969,479,277,154,59,1256.5843903246443,559.1042265321693,318.89587506887784,273.4159831120611,105.16830561153613,9.974330892519786e-6,7.867950363311412e-5,4.7265501734286844e-5,2.2256753414842702e-5,6.750624625951294e-6,4.4876371829078346e-5,3.847624971473745e-5,1.4799727297313173e-5,8.286824589090582e-5,4.052464968753082e-5,1.558763571400987e-5,4.5512499896623324e-5,2.595893179188984e-5,8.56096640149024e-6,3.588821497270088e-5,2.0469535330405804e-5,1.7550236813195372e-5
E01003906,Richmond upon Thames 010B,NA,514173,174255,51.4558,-0.35812,1af51cae-29e0-4cfd-aae8-d3f42c76955c,1305,596,344,262,103,1294.717965112223,514.0162951680087,335.7862109911497,317.6376236655702,127.2778352874945,1.1410571086821553e-5,8.735202067887257e-5,5.9986481398943154e-5,4.269400638576475e-5,1.3842469078960486e-5,5.706356845475492e-5,5.397939429479336e-5,2.1629617980031923e-5,9.182637023073624e-5,5.674432951662043e-5,2.2737531348993582e-5,6.90894697392513e-5,4.5133377056748925e-5,1.710754743037581e-5,5.5903328775769064e-5,3.651940050902943e-5,3.454559840661552e-5
E01003907,Richmond upon Thames 010C,NA,513297,173922,51.4529,-0.37082,d529f709-d8f7-4cf0-86e5-89a58b58e8ea,1228,456,293,347,132,1321.2588985878285,492.40514768573337,338.2653730336938,346.15625635280617,144.43212151559527,1.4362401281146772e-5,6.273710654589328e-5,5.043644875521261e-5,6.038409895235274e-5,1.9726431451161914e-5,4.309823089490834e-5,4.410360459958846e-5,1.8402028164734882e-5,7.341918203250624e-5,5.1613004689946526e-5,2.1535291153500235e-5,8.589600972630854e-5,5.900759955239067e-5,2.5194990289607803e-5,6.725232787619933e-5,4.620003239882045e-5,4.7277763358181734e-5
E01003908,Richmond upon Thames 010D,NA,513835,174198,51.4553,-0.363,45f046f8-532a-4462-b383-c09b2c0eccf6,1380,624,398,242,116,1303.0008658598838,507.9319215745261,335.6779857025936,325.80723584120864,133.5837227415554,1.297713602045535e-5,8.979876750278226e-5,6.893955732120215e-5,4.019205779924003e-5,1.6257941572432118e-5,5.934549122344673e-5,5.7600412534292965e-5,2.3616656388596368e-5,1.0431605084069963e-4,6.691236115447141e-5,2.7434634093879094e-5,6.265922577591906e-5,4.140972795910099e-5,1.6479083687640947e-5,6.181836629683126e-5,4.085402747206689e-5,3.9652697914625484e-5
E01003909,Richmond upon Thames 010E,NA,514325,173779,51.4515,-0.35608,c416245c-c470-4a88-9bab-cf9185164ee0,1230,616,308,212,94,1241.5575891297815,589.2930385054221,310.3089206404398,246.1137420600554,95.84188792386425,1.9707593461837747e-5,1.0793694879208998e-4,5.1758939620026644e-5,2.791346247019585e-5,9.920077747385054e-6,5.68372539438843e-5,4.507904325688283e-5,1.75547313017854e-5,9.82929615286388e-5,4.105130554627411e-5,1.5986245190381323e-5,6.683580110798903e-5,3.519428187130766e-5,1.0870091687048883e-5,6.099454929988888e-5,3.211840548159549e-5,2.547390821302577e-5
E01003910,Richmond upon Thames 011D,NA,514859,173713,51.4508,-0.34842,012ba90b-52d3-43f1-908b-4d7673f6eb07,1258,662,322,218,56,1242.9640297676733,641.196048498761,297.6448783298422,219.9421252204359,84.18097771863417,2.872727293399968e-5,1.2607101493207642e-4,5.1844535407190703e-5,2.5622128522629015e-5,5.184921231415648e-6,5.852249399888513e-5,4.324469406475417e-5,1.6551538837163045e-5,1.1168514447779717e-4,3.831007394619901e-5,1.4662854958012189e-5,7.469604809161243e-5,3.467410037538773e-5,9.806651763984167e-6,3.949290083649297e-5,1.8332707589031852e-5,1.3546796742486443e-5
E01003911,Southwark 020A,NA,533059,176769,51.4743,-0.0855,a8707db6-a522-4b6c-9048-e1c065477dbf,1367,529,249,409,180,1385.114662735211,588.6316675471668,251.7742250957174,389.9748471538495,154.73392293847724,1.557323128918943e-5,8.299244347064011e-5,3.0432115987323562e-5,7.648619090257626e-5,2.7489766180040623e-5,3.5498188928046775e-5,5.498339155324834e-5,2.1816268237782083e-5,7.114829635081562e-5,4.7136515964701876e-5,1.870279091613585e-5,1.1544896914223965e-4,4.9380752593569304e-5,3.0348132592017784e-5,1.0457530320272938e-4,4.472978159284494e-5,6.928226959397158e-5
E01003912,Southwark 019A,NA,533418,176940,51.4757,-0.08027,0f7f92e4-4105-413a-a396-c0f8dff9c3e3,1091,236,206,442,207,1387.3664885546627,561.2264079603804,255.50992594538195,406.02653115539226,164.60362349350805,1.5367025682998958e-5,3.524389382665871e-5,2.5508860487651308e-5,8.592001365752938e-5,3.357509637472977e-5,1.6045511355039783e-5,2.5497652554969204e-5,1.033677772037064e-5,5.60300978119624e-5,4.053570169223833e-5,1.6433220165213192e-5,1.1876214221692651e-4,5.4068920728876325e-5,3.483207252096637e-5,1.1447640298183562e-4,5.211774933165193e-5,8.281943996680712e-5
E01003913,Southwark 024A,NA,532804,176428,51.4712,-0.08929,bd28eb8c-21d9-4884-b943-945208476c28,1582,900,272,317,93,1374.382715824953,616.7409099890681,247.778090723067,366.8501819818601,143.01353313095797,2.1227721160121988e-5,1.4909482342027454e-4,3.297094413068089e-5,5.620166364995532e-5,1.3229734567795813e-5,5.9899432785192175e-5,8.868466842138056e-5,3.457299025168885e-5,8.206750656207958e-5,4.8815441345750906e-5,1.903029923683693e-5,9.448507015893187e-5,3.795974923445592e-5,2.190975739195703e-5,5.705277226306063e-5,2.2921176060867585e-5,3.393616273589569e-5
E01003914,Southwark 024B,NA,533406,176528,51.472,-0.08059,d36b50b7-0316-487b-9bd3-da39e5eafc73,1441,847,220,275,99,1375.4832760262125,609.3118330105352,251.26298592017315,367.63131890909983,147.27713818640436,1.7609725596259665e-5,1.3851368759969373e-4,2.702110749010151e-5,4.882010814106074e-5,1.4491520251295192e-5,5.7119131537547774e-5,8.357292095845112e-5,3.348022868444082e-5,6.552608803271642e-5,3.953549046864613e-5,1.5838351069479416e-5,8.091440540885313e-5,3.336681483195866e-5,1.9557870733924117e-5,5.995400831492446e-5,2.4723339234461157e-5,3.617354851259178e-5
E01003915,Southwark 024C,NA,533142,176398,51.4709,-0.08444,e7a8a90c-5b0a-4c76-bd59-9fd5705016d1,1452,583,277,447,145,1370.501090656638,621.4106377922136,247.83956114307983,359.72210288256656,141.52878883877818,1.9558365194453367e-5,9.758719522076546e-5,3.36804803766112e-5,7.792989955979158e-5,2.0470673810574677e-5,3.892107113361944e-5,5.6491261887543374e-5,2.2225878840501236e-5,8.444740902319215e-5,4.888490429570747e-5,1.923323933122255e-5,1.3462188784196658e-4,5.369175803225038e-5,3.0660680037850014e-5,8.988061420603472e-5,3.5847426203126445e-5,5.2030077350208854e-5
E01003916,Southwark 020B,NA,533143,177238,51.4784,-0.08411,9dc880d0-e2eb-453a-80e8-2df8d0c7ff84,1698,763,315,480,140,1379.201491596151,530.38583056901,252.8956517197164,424.0782012622559,171.8418080451687,3.1731785367112244e-5,1.0832126326101186e-4,3.883572882581681e-5,9.80321039831524e-5,2.384667771123943e-5,5.1649148390913245e-5,8.660994286537269e-5,3.5095435540838884e-5,8.144829754472138e-5,6.512324713045723e-5,2.638875683626452e-5,1.2260672380417286e-4,5.846066303922724e-5,3.9723838539201596e-5,7.360222816593449e-5,3.509460922075932e-5,5.884980090063402e-5
E01003917,Southwark 020C,NA,533012,176994,51.4763,-0.08609,ad9678a2-8b4c-41fb-86fc-9ad92e59308b,1480,666,256,384,174,1386.7230564503884,561.9456189265902,253.1049264599056,408.29767340808456,163.37483765580797,2.1155274447719664e-5,9.963312806932919e-5,3.141652092042767e-5,7.509780586844321e-5,2.802485744285049e-5,4.487557995581104e-5,7.239130089274895e-5,2.896640809222751e-5,6.97512155929787e-5,5.06797421045813e-5,2.0278819052928356e-5,1.0335812753111719e-4,4.65533503362261e-5,3.00493797568168e-5,9.639456165355351e-5,4.341690301823445e-5,7.003822776929515e-5
E01003918,Southwark 020D,NA,532647,176998,51.4764,-0.09134,83374b8f-b89a-446d-89e6-799fb63a5e4c,1118,428,190,327,173,1377.9972704252166,560.0272560009196,251.05100507059515,405.3619363181372,161.5570730355646,1.5772937259692845e-5,6.421397566093234e-5,2.3274184361698306e-5,6.389269637476626e-5,2.7728249513793768e-5,2.878606881453164e-5,4.647970475308174e-5,1.8524494735913672e-5,5.1918444222424944e-5,3.757988714855125e-5,1.4977470819958486e-5,8.827087159258585e-5,3.957037946692319e-5,2.546444569614469e-5,9.61182026707079e-5,4.308820888178478e-5,6.957279370337168e-5
E01003919,Southwark 021A,NA,532243,176843,51.4751,-0.09721,bd44bd60-92ee-4fa8-a16b-227ac42773b6,1219,608,216,271,124,1354.461111888082,566.4742945694168,247.29419463548334,385.7365421626753,154.95608052050673,1.3898841611803226e-5,9.387333112984834e-5,2.6516023424878175e-5,5.1262807655725e-5,1.9393781515538623e-5,4.098037641258083e-5,6.392236064099504e-5,2.5678558756742396e-5,6.073998496622507e-5,4.1360450061893194e-5,1.6615105206838954e-5,7.528211520125563e-5,3.286438630600359e-5,2.0593028874764465e-5,7.08980161742943e-5,3.095050910368731e-5,4.8277487376639364e-5
E01003920,Southwark 021B,NA,532429,177121,51.4776,-0.09443,eff9075a-ad0d-442e-8310-da11c931d498,1539,550,293,534,162,1352.339653135052,553.1221794791397,246.77884887494295,394.5047133960096,157.93391138495974,2.0722843412886805e-5,8.304681164744781e-5,3.5949845976325644e-5,1.0347049485367477e-4,2.5864456357118864e-5,3.705184377236547e-5,5.9231684866226524e-5,2.371249658417669e-5,8.0576829209708e-5,5.747001312380733e-5,2.3007238321324625e-5,1.4507260289131085e-4,6.472503051409384e-5,4.1422825660322004e-5,9.058348739569731e-5,4.0414377828128914e-5,6.460708693168276e-5
E01003921,Southwark 021C,NA,532553,176837,51.475,-0.09275,5c81cc67-0195-45fc-8cf4-62b236d2120c,1539,740,246,407,146,1375.301715830585,576.3581403738768,250.03346405073628,393.19477031738836,155.71534108858333,1.768685951789586e-5,1.1448567512067537e-4,3.0070629671637322e-5,7.72881679006649e-5,2.2598780483700163e-5,4.966573373291959e-5,7.810277253046911e-5,3.093072640495443e-5,6.931653034211271e-5,4.728812749896332e-5,1.872732665543251e-5,1.1329160021170615e-4,4.914772476434326e-5,3.060812181466471e-5,8.364616487525934e-5,3.62870564207755e-5,5.706388490448513e-5
E01003922,Southwark 021D,NA,532368,176550,51.4724,-0.09552,daf81b34-0d76-4b5c-b1f2-5c13ff46867e,1639,646,275,532,186,1375.7401500232916,592.8519422994376,250.0455284857618,381.6933277106864,151.14935152740574,1.934823696441036e-5,1.0277023181550899e-4,3.360644984941321e-5,9.803894829631745e-5,2.7937114751770295e-5,4.334511720960853e-5,6.616611833827417e-5,2.620157376053532e-5,7.968008541351607e-5,5.130008824091108e-5,2.031467282233897e-5,1.5227560111430962e-4,6.422486027191469e-5,3.882311369783571e-5,1.0957753093519715e-4,4.62162129832703e-5,7.054883258500165e-5
E01003923,Southwark 017A,NA,532235,177613,51.482,-0.09704,dbf90909-97a0-4306-b55b-a0911485f87f,1293,588,255,337,113,1295.9306272714741,533.157538342789,235.72908690783242,374.07844969177006,152.9655523290825,1.6890627388990497e-5,8.930506882193152e-5,3.118737790047438e-5,6.461296816240521e-5,1.823429850102908e-5,3.9485144287878336e-5,6.265896905136915e-5,2.5622068892797903e-5,7.053769158018462e-5,4.9491244920158344e-5,2.0237614919821655e-5,9.209001769247564e-5,4.071647538070868e-5,2.642108458995033e-5,6.355518320426401e-5,2.8100147193958907e-5,4.459211901387731e-5
E01003924,Southwark 021E,NA,532304,177295,51.4791,-0.09616,41e9dd87-4f7f-4cad-a746-6582a8a071d7,1450,355,283,578,234,1328.1863774733827,542.1467131533296,242.45298527683232,387.2443809334576,156.34229810976316,1.9769925958010655e-5,5.349474772442081e-5,3.4734592801231676e-5,1.1193419926002755e-4,3.7655815594080246e-5,2.3923342091255474e-5,3.821021130100639e-5,1.5426620863184345e-5,7.76696780961702e-5,5.5477872837616844e-5,2.2398099393376736e-5,1.5670920278298788e-4,7.00817935685654e-5,4.519123016634809e-5,1.3057871671494662e-4,5.839600040552635e-5,9.326972402590925e-5
E01003925,Southwark 020E,NA,532723,177301,51.4791,-0.09013,795d9afa-deea-4ff0-8d3b-60ae291f8afc,1528,572,266,486,204,1361.8006549329382,539.2738096471381,248.62566869845736,409.3171076771787,164.58406891016386,2.4949823951523517e-5,8.362127827923126e-5,3.265286736714339e-5,9.702674954320371e-5,3.3705684777462405e-5,3.8552579149351604e-5,6.346983508789258e-5,2.5520857828549703e-5,7.082469108344078e-5,5.3757028781672995e-5,2.1615393941429e-5,1.2783239176289012e-4,5.893557839229732e-5,3.9013901284434875e-5,1.1043956536661616e-4,5.091682610733227e-5,8.382532706078719e-5
E01003926,Southwark 021F,NA,531873,177297,51.4793,-0.10237,77ccedce-c787-4998-b5ea-2d706c1d7b11,1010,347,208,335,120,1310.6260349617216,552.5008661210836,238.84893459629282,368.7693023613733,150.50693188297166,1.095507418518502e-5,5.400184902977891e-5,2.5486788485718963e-5,6.260797155884247e-5,1.8838993191324405e-5,2.334527400390683e-5,3.6043788189413375e-5,1.4710660402291991e-5,5.895556007735756e-5,3.935016593310918e-5,1.6060102361433554e-5,9.380107913225224e-5,4.055068360709317e-5,2.5552380988327985e-5,6.91566821862346e-5,2.9896785459113735e-5,4.6158952876384914e-5
E01003929,Southwark 002B,NA,532469,180003,51.5034,-0.09277,2b799db0-4a5c-4896-8ef0-a61f4ab939c0,1614,1043,231,215,125,1171.5664361101333,667.9829716967397,187.85530530842158,213.1953251279242,102.53283397704783,5.3318332477572844e-5,2.1953701854978487e-4,2.490438293403804e-5,2.5987115185607844e-05,1.4955632482977706e-5,6.173988768218736e-5,7.006805267572804e-5,3.3698093557092136e-5,8.855594306074954e-5,2.8263764007172502e-5,1.3592998912030574e-5,8.142275360443227e-5,2.289833257060505e-5,1.2498081584432213e-5,9.743325569075798e-5,2.7400929021421907e-5,3.109707208927749e-5
E01003930,Southwark 034A,NA,531658,179300,51.4973,-0.10472,0c3bde62-cde0-48d8-b42e-409b240ea004,1168,605,216,216,131,1192.8120526908551,618.8066081330078,201.5885125861987,254.5848576718976,117.83207429975104,2.5286909693314802e-5,1.1586793895695023e-4,2.4544533091117132e-5,3.0621267018286805e-5,1.769137267341722e-5,3.7746276726475286e-5,4.7669534165270054e-5,2.206337070854256e-5,7.534317841562563e-5,3.099713561780125e-5,1.4346716535291382e-5,7.442957351666894e-5,2.42469081946607e-5,1.4172749484972905e-5,9.29079656987539e-5,3.0266610547564926e-5,3.822351105035191e-5
E01003932,Southwark 034B,NA,531834,179239,51.4967,-0.1022,53917d4b-d3c0-459a-9951-60109a0d60f0,1096,465,181,292,158,1188.139533593671,606.1013239389218,200.7536091133764,261.5797528233096,119.70484771806319,2.1626708549375723e-5,8.757007508594719e-5,2.0562776355050706e-5,4.2700050156997026e-5,2.1762065346084496e-5,2.90050655385218e-5,3.779328256014348e-5,1.729506616929782e-5,6.208170317684098e-5,2.679307226440675e-5,1.2261119603841411e-5,9.893945021767764e-5,3.2770843636853044e-5,1.9540514685972694e-5,1.101878233784913e-4,3.649654331691996e-5,4.7554596014030155e-5
E01003933,Southwark 034C,NA,531568,178991,51.4946,-0.10613,ac87d38b-4b2e-4a10-81c3-501a524eb62e,1677,972,254,272,179,1210.052085156881,601.9269658126814,207.4293287280345,275.58199948712263,125.11379112904267,2.8376777569376343e-5,1.7849702555650814e-4,2.927568572109463e-5,4.114570819850845e-5,2.5301885255649232e-5,6.151164558834465e-5,8.17218200865162e-5,3.710157683745002e-5,8.49533900834656e-5,3.889446134183761e-5,1.7658023823964177e-5,8.98705696969858e-5,3.097018908179817e-5,1.8680086329968277e-5,1.2172828337977082e-4,4.1948637530453456e-5,5.573121928943754e-5
